filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,script,emotion,pos,dep,lemma,tag,stop,start,end
1015_ITS_SAD_XX,"[0.01, 0.18, 0.11, 0.21, 0.14, 0.45]","[0.84, 0.0, -2.220446049250313e-16, 2.220446049250313e-16, 0.0]","[-0.9333333333333332, -0.4705882352941177, -0.38888888888888884, -0.125, -0.26315789473684204, -0.021739130434782625]",I think I've seen this before,S,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWL_ANG_XX,"[0.12, 0.25, 0.29, 0.11, 0.39, 0.44, 0.48]","[-1.1102230246251565e-16, 0.0, 0.06000000000000005, 0.0, 0.030000000000000027, 0.0]","[-0.14285714285714296, 0.24999999999999994, 0.44999999999999984, 0.09999999999999995, 1.0526315789473684, 0.29411764705882343, 1.6666666666666667]",I would like a new alarm clock,A,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWL_DIS_XX,"[0.08, 0.15, 0.14, 0.02, 0.18, 0.23, 0.3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.4285714285714286, -0.25000000000000006, -0.3, -0.7999999999999999, -0.05263157894736847, -0.3235294117647059, 0.6666666666666666]",I would like a new alarm clock,D,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWL_HAP_XX,"[0.1, 0.15, 0.12, 0.03, 0.16, 0.3, 0.31]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.28571428571428575, -0.25000000000000006, -0.4000000000000001, -0.7000000000000001, -0.15789473684210525, -0.11764705882352951, 0.7222222222222223]",I would like a new alarm clock,H,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWL_NEU_XX,"[0.14, 0.2, 0.2, 0.1, 0.19, 0.34, 0.18]","[-5.551115123125783e-17, 0.0, 0.040000000000000036, 0.0, 0.0, 0.0]",,I would like a new alarm clock,N,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWL_SAD_XX,"[0.1, 0.15, 0.12, 0.04, 0.18, 0.34, 0.29]","[-2.220446049250313e-16, 2.220446049250313e-16, -2.220446049250313e-16, 0.0, 0.0, 0.0]","[-0.28571428571428575, -0.25000000000000006, -0.4000000000000001, -0.6, -0.05263157894736847, 0.0, 0.611111111111111]",I would like a new alarm clock,S,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1015_IWW_DIS_XX,"[0.01, 0.3, 0.08, 0.24, 0.09, 0.23]","[1.07, -2.220446049250313e-16, 0.020000000000000018, 0.0, 0.0]","[-0.9285714285714285, 0.03448275862068969, -0.5, 0.4117647058823528, -0.4, 0.15]",I wonder what this is about,D,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1015_IWW_HAP_XX,"[0.13, 0.23, 0.14, 0.15, 0.15, 0.35]","[0.06999999999999995, 1.1102230246251565e-16, -1.1102230246251565e-16, 2.220446049250313e-16, 0.0]","[-0.07142857142857148, -0.20689655172413784, -0.12499999999999993, -0.11764705882352951, 0.0, 0.7499999999999998]",I wonder what this is about,H,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1015_IWW_NEU_XX,"[0.14, 0.29, 0.16, 0.17, 0.15, 0.2]","[0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]",,I wonder what this is about,N,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1015_MTI_FEA_XX,"[0.26, 0.39, 0.13, 0.15, 0.11, 0.45]","[0.0, 2.220446049250313e-16, -2.220446049250313e-16, 0.0, 0.0]","[-0.13333333333333328, 0.026315789473684233, 0.08333333333333341, -0.06250000000000006, -0.0833333333333333, 2.0000000000000004]",Maybe tomorrow it will be cold,F,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1015_MTI_NEU_XX,"[0.3, 0.38, 0.12, 0.16, 0.12, 0.15]","[0.0, 0.040000000000000036, 0.0, 0.0, -2.220446049250313e-16]",,Maybe tomorrow it will be cold,N,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1015_TAI_HAP_XX,"[0.02, 0.41, 0.16, 0.35, 0.34]","[0.010000000000000009, 0.020000000000000018, 0.0, -2.220446049250313e-16]","[0.0, -0.046511627906976785, 0.23076923076923075, -0.2045454545454546, 0.25925925925925924]",The airplane is almost full,H,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TAI_NEU_XX,"[0.02, 0.43, 0.13, 0.44, 0.27]","[0.06999999999999999, 0.0, 0.0, 0.0]",,The airplane is almost full,N,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TAI_SAD_XX,"[0.42, 0.41, 0.11, 0.38, 0.33]","[0.0, 0.0, 0.0, 0.0]","[19.999999999999996, -0.046511627906976785, -0.15384615384615388, -0.13636363636363635, 0.2222222222222222]",The airplane is almost full,S,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TIE_ANG_XX,"[0.18, 0.13, 0.7, 0.15, 0.42]","[0.0, 0.0, 0.029999999999999805, 0.010000000000000231]","[-0.05263157894736847, -0.1875, 0.6666666666666666, 1.5, 0.6799999999999999]",That is exactly what happened,A,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TIE_DIS_XX,"[0.2, 0.08, 0.66, 0.1, 0.2]","[0.0, 0.0, 0.0, 0.009999999999999787]","[0.05263157894736847, -0.5, 0.5714285714285715, 0.6666666666666669, -0.19999999999999996]",That is exactly what happened,D,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TIE_SAD_XX,"[0.27, 0.14, 0.54, 0.11, 0.27]","[0.0, 0.0, 0.0, -2.220446049250313e-16]","[0.42105263157894746, -0.12499999999999993, 0.28571428571428586, 0.8333333333333334, 0.08000000000000007]",That is exactly what happened,S,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1015_TSI_ANG_XX,"[0.16, 0.67, 0.17, 0.62]","[0.0, 0.08000000000000007, 0.0]","[0.0, 0.3400000000000001, 0.06250000000000006, 0.31914893617021284]",The surface is slick,A,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1015_TSI_DIS_XX,"[0.08, 0.62, 0.12, 0.46]","[-2.220446049250313e-16, 0.0, 0.0]","[-0.5, 0.24, -0.25000000000000006, -0.021276595744680753]",The surface is slick,D,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1015_WSI_ANG_XX,"[0.2, 0.47, 0.14, 0.06, 0.29, 0.11, 0.54]","[0.0, 0.020000000000000018, 0.0, -2.220446049250313e-16, 0.0, 0.0]","[0.25000000000000006, 0.5161290322580644, 0.4000000000000001, 0.4999999999999999, 0.07407407407407393, 0.09999999999999995, 2.6]",We'll stop in a couple of minutes,A,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1015_WSI_DIS_XX,"[0.06, 0.3, 0.07, 0.05, 0.24, 0.07, 0.42]","[0.0, -1.1102230246251565e-16, 1.1102230246251565e-16, -1.1102230246251565e-16, 0.0, 0.0]","[-0.625, -0.03225806451612906, -0.3, 0.25000000000000006, -0.1111111111111112, -0.3, 1.8000000000000003]",We'll stop in a couple of minutes,D,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1015_WSI_HAP_XX,"[0.07, 0.28, 0.11, 0.04, 0.19, 0.07, 0.32]","[-2.7755575615628914e-17, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 1.1102230246251565e-16]","[-0.5625, -0.09677419354838701, 0.09999999999999995, 0.0, -0.29629629629629634, -0.3, 1.1333333333333335]",We'll stop in a couple of minutes,H,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1015_WSI_NEU_XX,"[0.16, 0.31, 0.1, 0.04, 0.27, 0.1, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]",,We'll stop in a couple of minutes,N,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1015_WSI_SAD_XX,"[0.03, 0.35, 0.08, 0.05, 0.22, 0.1, 0.46]","[0.010000000000000009, 2.220446049250313e-16, -2.220446049250313e-16, 0.0, 0.0, 0.0]","[-0.8125, 0.12903225806451607, -0.20000000000000004, 0.25000000000000006, -0.18518518518518523, 0.0, 2.0666666666666673]",We'll stop in a couple of minutes,S,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1016_DFA_ANG_XX,"[0.33, 0.32, 0.07, 0.32]","[0.020000000000000018, -1.1102230246251565e-16, 0.0]","[0.17857142857142852, 0.18518518518518512, 0.4000000000000001, -0.2727272727272727]",Don't forget a jacket,A,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1016_DFA_DIS_XX,"[0.22, 0.36, 0.08, 0.35]","[0.040000000000000036, 0.0, -2.220446049250313e-16]","[-0.21428571428571436, 0.3333333333333332, 0.6, -0.2045454545454546]",Don't forget a jacket,D,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1016_DFA_NEU_XX,"[0.28, 0.27, 0.05, 0.44]","[0.029999999999999916, 0.0, 0.0]",,Don't forget a jacket,N,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1016_DFA_SAD_XX,"[0.49, 0.33, 0.07, 0.46]","[0.12, 0.0, -2.220446049250313e-16]","[0.7499999999999998, 0.2222222222222222, 0.4000000000000001, 0.0454545454545455]",Don't forget a jacket,S,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1016_IEO_ANG_HI,"[0.34, 0.51, 0.86]","[0.0, 0.10000000000000009]","[0.6190476190476192, 0.7000000000000001, 1.0476190476190477]",It's eleven o'clock,A,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_DIS_HI,"[0.22, 0.52, 0.7]","[0.010000000000000009, 0.0]","[0.047619047619047665, 0.7333333333333335, 0.6666666666666666]",It's eleven o'clock,D,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_FEA_HI,"[0.21, 0.39, 0.67]","[0.010000000000000009, 0.0]","[0.0, 0.3000000000000001, 0.5952380952380953]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_FEA_LO,"[0.23, 0.32, 0.39]","[0.0, 0.0]","[0.09523809523809533, 0.06666666666666674, -0.07142857142857137]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_FEA_MD,"[0.28, 0.43, 0.59]","[0.030000000000000027, 0.0]","[0.33333333333333354, 0.43333333333333335, 0.40476190476190477]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_NEU_XX,"[0.21, 0.3, 0.42]","[0.010000000000000009, 0.0]",,It's eleven o'clock,N,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_SAD_HI,"[0.47, 0.55, 0.52]","[0.77, 0.08999999999999986]","[1.2380952380952381, 0.8333333333333336, 0.2380952380952382]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IEO_SAD_LO,"[0.37, 0.39, 0.46]","[0.030000000000000027, 0.0]","[0.761904761904762, 0.3000000000000001, 0.09523809523809533]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1016_IOM_ANG_XX,"[0.02, 0.16, 0.15, 0.18, 0.12, 0.09, 0.43]","[-1.1102230246251565e-16, 0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.8750000000000001, 0.23076923076923075, 0.15384615384615377, 0.12499999999999993, 0.0, -0.10000000000000009, -0.12244897959183673]",I'm on my way to the meeting,A,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1016_IOM_FEA_XX,"[0.14, 0.16, 0.17, 0.25, 0.13, 0.1, 0.48]","[0.0, 0.0, -1.1102230246251565e-16, 0.0, 2.220446049250313e-16, -2.220446049250313e-16]","[-0.12499999999999993, 0.23076923076923075, 0.30769230769230776, 0.5625, 0.08333333333333341, 0.0, -0.02040816326530614]",I'm on my way to the meeting,F,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1016_IOM_HAP_XX,"[0.15, 0.13, 0.15, 0.19, 0.12, 0.05, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018]","[-0.06250000000000006, 0.0, 0.15384615384615377, 0.1875, 0.0, -0.5, -0.18367346938775503]",I'm on my way to the meeting,H,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1016_IOM_NEU_XX,"[0.16, 0.13, 0.13, 0.16, 0.12, 0.1, 0.49]","[0.0, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]",,I'm on my way to the meeting,N,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
